Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
42248,102.9,4.67564e+006,5.07705,912,2,False,
42467,22.5508,2.1335e+007,3.09718,913,2,False,
42715,705.688,681775,3.43898,913,2,False,
42733,333.457,1.44283e+006,3.21782,918,2,False,
42741,196.689,2.4461e+006,3.47972,913,2,False,
42756,89.2103,5.39311e+006,3.54516,913,5,True,
42759,78.5484,6.12515e+006,3.93346,913,8,True,
42760,1075.96,447154,3.62253,909,2,False,
42761,410.443,1.1722e+006,2.91709,906,3,False,
42762,229.155,2.09954e+006,3.45696,903,3,False,
42763,194.859,2.46907e+006,2.90534,900,3,False,
42764,91537.8,5255.98,3.1892,915,2,False,
42765,287.571,1.67305e+006,3.35217,914,2,False,
42768,159.413,3.01807e+006,3.22049,914,2,False,
42769,73.472,6.54835e+006,3.87398,914,7,True,
42770,265.396,1.81284e+006,3.73867,914,2,False,
42771,98.1539,4.9017e+006,4.27083,914,7,True,
42774,51.2018,9.39657e+006,3.35749,915,3,False,
42775,68.3079,7.04342e+006,3.29804,915,2,False,
42776,167.826,2.86678e+006,3.41641,916,2,False,
42777,46.9012,1.02582e+007,2.86365,916,2,False,
42778,544.382,883793,3.38141,916,2,False,
42780,269.272,1.78675e+006,4.09792,916,2,False,
42781,575.7,835714,3.65876,916,11,False,
42782,152.239,3.1603e+006,4.00403,916,5,False,
42783,228.903,2.10185e+006,4.02414,916,6,False,
43130,51.3198,9.37496e+006,3.29945,917,2,False,
43200,415.708,1.15735e+006,3.19155,917,2,False,
43214,171.603,2.80368e+006,3.46672,961,3,False,
43232,80.501,5.97658e+006,3.23146,917,4,False,
43233,136.877,3.51499e+006,3.12852,917,2,False,
43241,354.146,1.35854e+006,3.47712,917,7,False,
43243,209.258,2.29918e+006,3.54165,917,6,False,
43254,2637.98,182383,3.91516,920,2,False,
43283,80.1828,6.0003e+006,3.16938,919,4,False,
43285,245.329,1.96113e+006,3.51031,904,13,True,
43287,110.382,4.35869e+006,3.96949,930,2,False,
43289,476.386,1.00994e+006,3.41045,920,3,False,
43290,138.818,3.46583e+006,3.38742,909,5,False,
43291,562.478,855359,3.65236,913,5,False,
43292,3402.45,141404,3.92567,951,3,False,
43519,201.121,2.39219e+006,3.18482,922,15,True,
43551,612.254,785819,2.94953,923,2,False,
43765,179.659,2.67797e+006,3.57644,922,2,False,
43774,1065.27,451642,3.70994,922,2,False,
43784,82.112,5.85932e+006,3.98866,922,12,True,
43785,74.1956,6.48449e+006,3.74251,917,3,False,
43788,234.237,2.05399e+006,3.33569,923,2,False,
43790,181.695,2.64796e+006,2.86093,923,2,False,
43791,1417.58,339396,3.22125,909,4,False,
43792,582.557,825878,2.94202,907,2,False,
43793,1307.93,367850,3.44508,904,3,False,
43794,83.4464,5.76563e+006,3.40636,924,4,False,
43795,310.56,1.54921e+006,3.03413,924,2,False,
43796,76.4852,6.29038e+006,3.18802,924,4,False,
43797,260.808,1.84474e+006,3.0428,928,2,False,
43798,184.738,2.60434e+006,2.61366,924,2,False,
43799,217.156,2.21555e+006,3.58845,924,3,False,
43800,46.2332,1.04064e+007,3.67499,924,3,False,
43802,7548.02,63741.4,3.44751,925,2,False,
43805,2108.95,228132,3.71335,925,3,False,
43806,2534.33,189842,3.52309,925,2,False,
43808,109.162,4.40741e+006,3.34211,925,2,False,
43809,35.0091,1.37427e+007,3.81539,925,2,False,
43812,237.002,2.03003e+006,3.56357,925,2,False,
43813,103.743,4.6376e+006,3.58451,925,5,True,
44255,132.397,3.63391e+006,3.19057,926,4,False,
44270,40.5684,1.18595e+007,3.54998,926,2,False,
44273,43.302,1.11108e+007,3.41265,926,2,False,
44279,119.434,4.02835e+006,3.50694,926,2,False,
44294,81.5143,5.90229e+006,3.72979,926,2,False,
44297,57.2198,8.40829e+006,3.59666,926,3,False,
44301,48.0208,1.0019e+007,3.83965,926,2,False,
44303,157.247,3.05966e+006,4.82817,926,14,True,
44304,122.301,3.93392e+006,4.75449,926,12,True,
44308,199.576,2.41072e+006,3.50665,934,2,False,
44309,69.1955,6.95307e+006,2.60946,927,3,False,
44310,770.625,624326,2.58774,927,3,False,
44312,198.966,2.41811e+006,4.01166,927,4,False,
44313,84.8395,5.67095e+006,4.20418,928,16,True,
44318,101.393,4.74513e+006,3.79403,928,8,True,
44320,530.246,907354,3.04688,924,2,False,
44321,455.305,1.0567e+006,3.67648,917,7,False,
44322,1859.59,258724,3.02261,915,2,False,
44323,403.303,1.19295e+006,3.70987,908,7,False,
44324,436.7,1.10172e+006,3.13268,906,2,False,
44325,191.068,2.51807e+006,3.66376,897,9,False,
44326,448.471,1.0728e+006,3.11787,931,5,False,
44328,206.071,2.33473e+006,3.44061,929,3,False,
44330,97.9635,4.91122e+006,3.6782,929,2,False,
44331,49.7172,9.67715e+006,2.85052,929,2,False,
44332,81.8466,5.87832e+006,3.11509,929,2,False,
44333,265.363,1.81306e+006,3.76233,934,3,False,
44334,150.709,3.19239e+006,3.74567,929,3,False,
44335,353.594,1.36066e+006,3.05229,932,2,False,
44338,133.348,3.608e+006,4.53384,929,18,True,
44509,96.7198,4.97438e+006,3.21439,930,2,False,
44562,194.655,2.47165e+006,3.31687,930,2,False,
44569,195.125,2.4657e+006,2.68697,930,4,False,
44699,156.802,3.06834e+006,3.39588,930,2,False,
44795,42.017,1.14506e+007,3.2991,930,2,False,
44807,123.281,3.90265e+006,3.71645,930,2,False,
44817,68.1629,7.05839e+006,3.47459,930,7,True,
44825,1312.64,366528,3.90504,930,2,False,
44830,121.753,3.9516e+006,3.66925,930,2,False,
44833,135.251,3.55725e+006,3.85938,930,3,False,
44835,181.317,2.65348e+006,3.68276,930,4,False,
44836,467.078,1.03007e+006,3.26111,924,4,False,
44837,262.79,1.83082e+006,2.98481,931,2,False,
44838,444.181,1.08316e+006,2.71447,933,2,False,
44839,655.644,733814,2.97999,931,2,False,
44840,100.491,4.78768e+006,3.37719,931,5,True,
44841,280.947,1.71249e+006,3.59361,931,4,False,
44843,364.819,1.31879e+006,4.71211,942,2,False,
44844,540.344,890397,3.16818,933,2,False,
44847,356.223,1.35062e+006,2.46253,933,2,False,
44848,1848.35,260297,2.79447,932,2,False,
44851,52.8922,9.09625e+006,2.96192,932,2,False,
44852,128.052,3.75723e+006,3.66785,920,10,True,
44855,357.454,1.34597e+006,3.12936,933,2,False,
44856,51.6207,9.32031e+006,3.40351,933,4,False,
44858,656.635,732707,3.6052,933,4,False,
44860,156.718,3.06997e+006,3.43223,934,2,False,
44863,196.656,2.44651e+006,3.89243,929,3,False,
44953,60.0466,8.01245e+006,2.95202,935,2,False,
45078,84.4177,5.69929e+006,2.65913,935,3,False,
45223,274.564,1.75231e+006,2.96733,944,2,False,
45369,106.031,4.53755e+006,4.23051,935,6,True,
45370,1222.86,393438,3.76483,935,2,False,
45373,340.484,1.41305e+006,3.68937,938,3,False,
45374,101.215,4.75344e+006,3.8886,931,2,False,
45375,960.986,500653,2.7601,931,2,False,
45378,608.181,791082,2.36811,936,2,False,
45382,409.487,1.17494e+006,3.02261,932,2,False,
45383,231.608,2.0773e+006,3.42265,930,2,False,
45384,409.307,1.17545e+006,2.88036,928,2,False,
45385,3867.35,124406,3.59727,929,2,False,
45386,228.861,2.10224e+006,3.69087,937,2,False,
45387,127.105,3.78523e+006,3.31998,937,2,False,
45389,194.06,2.47924e+006,3.40667,937,3,False,
45390,480.766,1.00074e+006,3.00389,932,2,False,
45391,235.174,2.04581e+006,3.74191,929,3,False,
45604,294.528,1.63353e+006,2.97416,939,3,False,
45800,118.055,4.0754e+006,3.18237,938,6,True,
45879,79.6115,6.04336e+006,3.58255,938,2,False,
45880,349.297,1.3774e+006,3.12001,939,3,False,
45895,154.747,3.10908e+006,3.59191,938,4,False,
45896,44.0312,1.09268e+007,3.6238,938,2,False,
45908,58.7199,8.19349e+006,3.5923,939,3,False,
45909,82.3307,5.84376e+006,3.04371,939,2,False,
45910,119.524,4.02531e+006,4.40412,939,16,True,
45913,1540.46,312324,2.71321,940,2,False,
45916,32.0218,1.50248e+007,3.02028,940,2,False,
45917,134.812,3.56882e+006,5.15803,940,6,False,
45918,60.4467,7.95943e+006,3.27261,941,3,False,
45919,330.89,1.45402e+006,2.70433,941,2,False,
45922,136.255,3.53104e+006,4.53834,941,12,True,
45923,185.242,2.59725e+006,4.05983,941,11,True,
45924,102.624,4.6882e+006,4.07591,935,3,False,
45925,206.218,2.33307e+006,3.38368,942,3,False,
45926,266.126,1.80787e+006,2.94353,942,2,False,
45927,266.473,1.80551e+006,3.27562,942,2,False,
45928,214.858,2.23925e+006,3.59988,942,2,False,
45929,41.8629,1.14928e+007,3.25047,942,2,False,
45932,3559.33,135172,3.35782,942,2,False,
45934,50.9767,9.43805e+006,3.31998,942,2,False,
45935,57.5422,8.36118e+006,3.1551,942,5,True,
45936,271.118,1.77458e+006,3.36651,942,3,False,
45937,206.238,2.33284e+006,3.3723,942,2,False,
45939,103.573,4.64521e+006,3.28493,942,2,False,
45940,54.8833,8.76626e+006,3.39938,942,2,False,
45941,97.4927,4.93494e+006,4.24446,942,8,True,
45942,110.228,4.3648e+006,3.27993,943,2,False,
45943,455.669,1.05586e+006,3.4186,942,2,False,
45944,135.091,3.56145e+006,3.58784,942,8,True,
45946,177.251,2.71435e+006,3.70358,942,5,False,
46286,51.3799,9.364e+006,3.20206,943,2,False,
46421,204.794,2.34929e+006,3.49948,943,2,False,
46436,236.32,2.03589e+006,3.04052,947,2,False,
46437,52.2918,9.20069e+006,3.77044,943,4,False,
46440,270.981,1.77548e+006,3.04461,947,2,False,
46448,213.557,2.25289e+006,3.65038,943,2,False,
46454,567.661,847549,4.49577,943,3,False,
46455,269.012,1.78847e+006,2.84777,944,4,False,
46456,645.719,745094,2.86907,944,2,False,
46457,222.436,2.16297e+006,2.76851,944,2,False,
46458,255.523,1.88289e+006,3.24529,962,2,False,
46459,76.1216,6.32043e+006,4.28088,944,9,True,
46460,194.263,2.47665e+006,4.18645,931,11,True,
46461,41.0729,1.17138e+007,3.8697,945,2,False,
46463,49.3814,9.74295e+006,3.45536,945,2,False,
46465,218.581,2.20111e+006,3.39747,947,2,False,
46466,69.26,6.94659e+006,2.71194,945,2,False,
46467,61.8621,7.77731e+006,3.30086,945,2,False,
46536,71.0453,6.77203e+006,2.75254,946,4,False,
46824,154.95,3.10502e+006,3.24157,947,3,False,
46890,207.595,2.3176e+006,3.06969,962,2,False,
46896,81.5761,5.89782e+006,3.59962,946,2,False,
46897,154.892,3.10617e+006,3.01951,946,3,False,
46961,132.166,3.64028e+006,4.3779,946,17,True,
46963,247.755,1.94193e+006,3.53037,942,2,False,
46964,91537.8,5255.98,2.86093,940,2,False,
46965,257.922,1.86537e+006,3.39664,935,5,False,
46966,279.406,1.72194e+006,2.83833,947,2,False,
46968,4355.78,110456,3.12755,947,3,False,
46969,121.264,3.96754e+006,4.6892,947,21,True,
46970,130.342,3.69122e+006,5.05529,947,50,True,
46978,433.174,1.11069e+006,3.05364,949,2,False,
46980,189.181,2.54318e+006,2.95995,949,2,False,
46985,130.064,3.6991e+006,3.82073,943,4,False,
46986,351.442,1.36899e+006,3.8955,943,4,False,
46987,74.3551,6.47058e+006,3.53343,945,2,False,
46988,216.327,2.22404e+006,3.70269,950,2,False,
46989,218.143,2.20553e+006,3.88743,950,2,False,
46991,92.1228,5.2226e+006,4.26409,950,11,True,
47387,246.446,1.95224e+006,3.49168,951,2,False,
47401,104.746,4.5932e+006,3.54091,951,2,False,
47410,700.246,687074,3.3082,951,2,False,
47425,946.607,508258,2.72452,952,2,False,
47470,128.864,3.73357e+006,3.22568,951,6,False,
47471,55.2464,8.70864e+006,3.659,951,2,False,
47472,840.581,572367,3.93825,951,2,False,
47478,49.6578,9.68872e+006,3.64964,951,2,False,
47482,137.742,3.49291e+006,3.66121,951,3,False,
47483,46.3033,1.03906e+007,3.89599,951,2,False,
47484,200.818,2.39581e+006,3.67627,951,2,False,
47486,64.8326,7.42097e+006,3.66121,951,2,False,
47487,89.3471,5.38485e+006,3.5549,951,4,False,
47488,190.361,2.52742e+006,3.90158,951,2,False,
47494,135.051,3.56252e+006,4.77705,951,2,False,
47497,368.765,1.30468e+006,2.79097,952,2,False,
47498,13401.8,35899.6,3.11297,952,2,False,
47499,418.507,1.14961e+006,2.61086,953,2,False,
47503,72.8093,6.60796e+006,3.4879,952,6,True,
47504,213.117,2.25755e+006,3.13503,958,6,False,
47505,2028.48,237183,2.60665,953,2,False,
47508,314.209,1.53121e+006,2.86257,953,2,False,
47510,146.075,3.29366e+006,4.21645,953,11,True,
47511,265.371,1.81301e+006,3.75306,953,2,False,
47512,149.581,3.21645e+006,3.82977,953,2,False,
47513,188.926,2.54661e+006,4.44374,953,9,True,
47515,266.141,1.80777e+006,3.42031,954,4,False,
47519,115.56,4.1634e+006,3.70129,954,13,True,
47520,555.852,865555,3.23559,954,2,False,
47521,312.353,1.54031e+006,3.65423,954,5,False,
47522,301.931,1.59348e+006,3.14657,948,3,False,
47523,371.289,1.29581e+006,3.93546,946,2,False,
47524,269.812,1.78317e+006,3.15283,944,2,False,
47525,206.239,2.33283e+006,3.52235,939,5,False,
47526,197.113,2.44084e+006,3.65082,921,18,True,
47527,167.657,2.86967e+006,2.97384,961,3,False,
47531,321.081,1.49844e+006,3.44751,955,3,False,
47532,54.5699,8.8166e+006,4.04181,955,3,False,
47533,199.557,2.41094e+006,4.57559,955,2,False,
47534,133.956,3.59164e+006,4.75491,955,2,False,
47700,66.7192,7.21113e+006,3.22087,956,2,False,
47916,40.9386,1.17522e+007,3.39588,956,2,False,
47917,282.096,1.70552e+006,3.91706,956,2,False,
47947,152.706,3.15063e+006,3.60611,956,2,False,
47967,72.866,6.60282e+006,3.7376,956,7,True,
47973,31.6768,1.51884e+007,3.63918,956,2,False,
47974,198.058,2.42919e+006,3.32187,956,4,False,
47987,97.4542,4.93689e+006,3.60238,956,13,True,
47988,174.807,2.7523e+006,3.72787,956,5,False,
47991,789.776,609186,4.09062,956,2,False,
47994,58.2919,8.25365e+006,3.78709,956,2,False,
47998,56.3749,8.53431e+006,3.45566,956,2,False,
48003,44.2911,1.08627e+007,2.7357,957,2,False,
48004,107.174,4.48914e+006,2.63369,957,2,False,
48006,408.165,1.17874e+006,2.72139,957,2,False,
48007,38.4727,1.25055e+007,2.97465,957,2,False,
48008,106.768,4.50621e+006,4.30204,957,15,True,
48009,458.79,1.04867e+006,4.73671,957,2,False,
48010,783.738,613880,3.93472,958,2,False,
48011,157.964,3.04576e+006,3.43898,958,4,False,
48012,72.7733,6.61122e+006,2.95748,958,2,False,
48013,70.1748,6.85604e+006,3.65778,958,4,False,
48015,164.76,2.92013e+006,3.49042,961,3,False,
48194,255.177,1.88544e+006,3.24454,959,2,False,
48317,233.298,2.06226e+006,3.25157,959,2,False,
48327,196.005,2.45463e+006,2.97611,959,3,False,
48364,178.052,2.70213e+006,2.56358,960,2,False,
48399,166.107,2.89645e+006,3.49747,959,2,False,
48404,96.5285,4.98424e+006,3.60585,959,2,False,
48427,233.807,2.05777e+006,3.74229,959,2,False,
48445,257.045,1.87174e+006,3.35872,961,7,False,
48457,204.773,2.34953e+006,3.53787,959,3,False,
48460,2119.21,227028,3.76284,959,2,False,
48467,165.882,2.90038e+006,3.70351,959,8,True,
48474,180.509,2.66536e+006,3.73867,959,2,False,
48476,99.1051,4.85465e+006,4.68188,959,19,True,
48478,554.108,868280,3.04371,960,2,False,
48480,136.315,3.52949e+006,3.027,960,4,False,
48485,91537.8,5255.98,3.00105,961,2,False,
48488,317.36,1.51601e+006,2.80892,962,2,False,
48490,76.7433,6.26923e+006,4.6536,962,2,False,
48492,150.4,3.19894e+006,3.22328,963,3,False,
48493,218.494,2.20198e+006,3.17178,970,2,False,
48497,98.6992,4.87462e+006,4.00927,963,6,True,
48498,692.771,694487,2.52772,963,2,False,
48499,382.232,1.25871e+006,2.60454,963,2,False,
48500,364.152,1.32121e+006,3.04673,963,3,False,
48502,54.7884,8.78143e+006,3.38335,963,4,False,
48503,252.588,1.90476e+006,3.5895,963,3,False,
48504,68.8675,6.98618e+006,3.24529,963,2,False,
48505,55.4274,8.6802e+006,3.16309,964,3,False,
48506,43.7222,1.1004e+007,3.9384,964,5,True,
48509,10195.6,47189.3,3.972,964,2,False,
48510,28.9948,1.65933e+007,3.00389,964,2,False,
48511,111.411,4.31841e+006,4.62179,964,15,True,
48512,141.752,3.3941e+006,3.37858,917,44,True,
48513,219.964,2.18727e+006,3.54474,944,18,True,
48514,315.199,1.5264e+006,3.46821,956,6,False,
48515,997.304,482421,3.01951,953,3,False,
48516,622.895,772395,3.73435,951,2,False,
48517,457.808,1.05092e+006,3.24231,948,3,False,
48518,10788.1,44597.4,3.62937,946,2,False,
48519,295.242,1.62958e+006,4.23328,952,6,False,
48520,128.826,3.73465e+006,3.72987,955,6,False,
48521,116.35,4.13511e+006,3.94699,958,3,False,
48730,249.959,1.9248e+006,2.89592,969,3,False,
48842,573.637,838720,3.20863,991,2,False,
48853,119.528,4.02518e+006,3.04144,965,2,False,
48935,66.1528,7.27287e+006,3.31998,965,2,False,
48936,107.839,4.46148e+006,3.48965,965,18,True,
48985,71.7805,6.70267e+006,3.281,965,5,True,
48993,423.235,1.13677e+006,3.91971,965,2,False,
49001,298.137,1.61376e+006,4.29068,965,2,False,
49004,505.595,951593,3.38001,966,3,False,
49006,282.537,1.70286e+006,3.33434,967,2,False,
49007,86.143,5.58514e+006,3.39894,967,5,True,
49008,165.594,2.90542e+006,3.44593,967,5,False,
49009,190.836,2.52112e+006,2.37433,971,2,False,
49010,718.427,669686,3.79911,967,2,False,
49215,198.41,2.42488e+006,3.33037,968,3,False,
49217,86.4444,5.56567e+006,4.38713,968,36,True,
49343,60.6497,7.93279e+006,3.12727,968,2,False,
49352,3799.99,126611,3.01842,968,2,False,
49363,176.793,2.72138e+006,2.9774,968,3,False,
49426,2344.5,205212,3.65038,968,2,False,
49448,60.7125,7.92457e+006,3.17639,968,7,True,
49459,220.043,2.18648e+006,3.50722,968,2,False,
49466,41.9987,1.14556e+007,3.23578,968,4,False,
49469,220.525,2.1817e+006,3.83965,968,2,False,
49491,500.108,962034,3.64815,968,2,False,
49492,409.565,1.17471e+006,3.59213,968,3,False,
49495,124.637,3.86019e+006,3.677,968,2,False,
49502,395.746,1.21573e+006,3.90849,959,2,False,
49503,227.376,2.11597e+006,2.78804,969,2,False,
49507,62.4711,7.70149e+006,2.63506,969,2,False,
49508,113.74,4.23e+006,2.7295,969,2,False,
49513,38.0638,1.26399e+007,4.37135,969,2,False,
49514,321.1,1.49835e+006,2.48368,970,3,False,
49517,444.974,1.08123e+006,2.96389,970,2,False,
49523,352.804,1.36371e+006,2.73878,970,2,False,
49526,254.007,1.89413e+006,3.5668,974,2,False,
49528,114.807,4.19069e+006,3.42461,970,3,False,
49530,125.561,3.83177e+006,3.88226,970,10,True,
49531,490.783,980312,4.46828,970,9,False,
49532,178.852,2.69006e+006,2.69601,971,2,False,
49538,116.561,4.12762e+006,3.28976,971,7,True,
49540,101.871,4.72283e+006,2.76251,971,2,False,
49541,260.909,1.84401e+006,3.30191,971,2,False,
49542,94.6271,5.08439e+006,4.66955,971,15,True,
49547,56.102,8.57582e+006,3.13559,972,3,False,
49548,75.817,6.34582e+006,3.05184,972,2,False,
49549,99.4268,4.83894e+006,3.67113,972,14,True,
49553,115.893,4.15143e+006,3.7365,963,7,True,
49554,203.962,2.35887e+006,3.16275,965,4,False,
49556,322.905,1.48998e+006,2.54506,973,2,False,
49559,90.1179,5.33879e+006,3.71531,973,11,True,
49560,102.387,4.69906e+006,4.22163,973,13,True,
49561,138.737,3.46785e+006,3.31808,967,4,False,
49562,30.2854,1.58862e+007,3.41547,974,2,False,
49563,105.091,4.57812e+006,4.152,974,20,True,
49565,208.274,2.31004e+006,3.45295,974,3,False,
49568,608.294,790935,3.81077,974,2,False,
49569,100.14,4.8045e+006,3.38797,974,3,False,
49752,287.34,1.6744e+006,3.30331,975,2,False,
49784,133.083,3.61519e+006,3.39012,975,2,False,
49932,302.884,1.58847e+006,3.15283,975,3,False,
49937,100.88,4.76922e+006,3.80876,975,4,False,
49981,89.5907,5.37021e+006,4.06107,975,32,True,
49994,447.875,1.07423e+006,3.61358,975,2,False,
50001,68.4337,7.03047e+006,3.50102,975,3,False,
50005,971.111,495434,3.699,975,3,False,
50008,32.2906,1.48997e+007,3.56869,975,2,False,
50019,164.442,2.92579e+006,3.43223,975,2,False,
50041,81.5764,5.89779e+006,3.49062,975,3,False,
50042,450.37,1.06828e+006,3.9702,975,2,False,
50049,426.768,1.12736e+006,2.98866,976,2,False,
50052,59.1835,8.1293e+006,3.06916,976,5,True,
50053,87.5048,5.49822e+006,3.51187,976,3,False,
50054,51.2692,9.3842e+006,2.74063,970,4,False,
50055,74.7689,6.43477e+006,3.1825,977,3,False,
50058,276.56,1.73966e+006,3.59832,978,2,False,
50059,1323.58,363500,3.75819,978,2,False,
50060,72.9216,6.59778e+006,3.78204,977,6,True,
50062,110.476,4.35499e+006,4.11719,977,2,False,
50407,64.1917,7.49506e+006,3.35616,978,2,False,
50416,201.991,2.3819e+006,3.08113,978,2,False,
50458,55.6461,8.64608e+006,3.27849,978,2,False,
50529,32.2032,1.49402e+007,3.86072,978,2,False,
50530,843.199,570590,3.62049,978,2,False,
50532,190.514,2.52538e+006,3.95225,978,2,False,
50535,106.253,4.52809e+006,4.76845,978,23,True,
50539,212.232,2.26695e+006,3.66998,979,2,False,
50540,157.696,3.05093e+006,3.82795,979,5,False,
50541,103.047,4.66896e+006,4.44989,979,2,False,
50542,236.781,2.03193e+006,2.99678,986,2,False,
50544,71.5105,6.72798e+006,3.92492,980,3,False,
50549,65.2825,7.36982e+006,3.68611,981,2,False,
50551,470.865,1.02178e+006,3.60998,985,3,False,
50552,45.5338,1.05662e+007,3.15608,981,2,False,
50553,91537.8,5255.98,3.8923,981,2,False,
50555,352.14,1.36628e+006,3.4688,981,2,False,
50556,9592.15,50157.7,3.4186,981,2,False,
50557,279.363,1.72221e+006,3.33671,981,2,False,
